HITId,HITTypeId,Title,Description,Keywords,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.occu,Input.question,Input.url,Answer.Description_0,Answer.Description_1,Approve,Reject
3Q2T3FD0PQRYI847V7QYDEAZQIRM3M,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3SNLUL3WO860X4XY0HQMOUHZDW7LUF,A3SA9LY6RXKFOI,106,100% (7/7),100% (7/7),100% (7/7),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/7.jpg,1,1,,
3Q2T3FD0PQRYI847V7QYDEAZQIRM3M,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3WI0P0II65BPJ0HPJ6XT06MAXO1RD1,AGYT38VVSA48K,94,100% (6/6),100% (6/6),100% (6/6),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/7.jpg,1,1,,
3CESM1J3FLMTK3L3IBUJTFOAYB7W6T,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,32UTUBMZ7KFOXA0MEUBX6DNDF92BV7,A1CK4WWKFMOTYN,61,0% (0/0),0% (0/0),0% (0/0),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/8.jpg,1,1,,
3CESM1J3FLMTK3L3IBUJTFOAYB7W6T,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,39KFRKBFIREPKYK0NA33JWR64PNYO7,A3AHEYM7TME2TV,130,100% (7/7),100% (7/7),100% (7/7),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/8.jpg,1,1,,
3CESM1J3FLMTK3L3IBUJTFOAYB7W6T,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,34S9DKFK77872DKOMV3Q47R1EFIYNS,AL2SD472TW4LI,53,0% (0/0),0% (0/0),0% (0/0),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/8.jpg,1,1,,
37J05LC5B026ZS0JLZJIAV4UD1LJDD,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3137ONMDKKO3MGMBZQE17KQOVRREGL,A2HCPC2V4OYFDV,32,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/0.jpg,1,2,,
37J05LC5B026ZS0JLZJIAV4UD1LJDD,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3KIBXJ1WD9DU0TVJJV2CAOCV6AEKOY,A2QFD5ODT92HFY,93,100% (16/16),100% (16/16),100% (16/16),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/0.jpg,1,1,,
37J05LC5B026ZS0JLZJIAV4UD1LJDD,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,323Q6SJS8MZ9SQHIE7GPA2NPMSJFH3,ARI1I8F8U5VMJ,22,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/0.jpg,1,1,,
3QTFNPMJD915LJW0SF07UU4EA30NZK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3GU1KF0O4MKBSQ3QSI2Y0LYVTL1BPM,A160BYMX7X0EPG,127,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/1.jpg,1,1,,
3QTFNPMJD915LJW0SF07UU4EA30NZK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3ZPBJO59KTKCU63MN1LZM2K4AF3DHQ,A28TA25NJGLL3Y,23,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/1.jpg,1,1,,
3QTFNPMJD915LJW0SF07UU4EA30NZK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,33PPO7FECZYCQ1E6TJ3KMELJASIDIJ,A2T0CCRHLV7JLL,146,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/1.jpg,1,1,,
3VGET1QS03ICO3Z81LZBZTO6TMRW7S,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3WYGZ5XF30Y9YLNCQCJLUTMW3ZHKSV,A12KEVAHN5P4WU,85,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/2.jpg,1,2,,
3VGET1QS03ICO3Z81LZBZTO6TMRW7S,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3X66WABAJ010CI6EA6X5OTMR421G3W,A1DGGXKHU126F7,77,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/2.jpg,1,4,,
3VGET1QS03ICO3Z81LZBZTO6TMRW7S,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3S3AMIZX3YOLDYS6197YBBNOXNZDCI,A389UA2GRCJ6,39,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/2.jpg,1,1,,
304QEQWK0S3Q1JQMP0NS3K1XI6MO08,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,37U1UTWH9Z5D25LY2YMDEE89MX4R8V,A36TSXV3SXLWOQ,160,100% (1/1),100% (1/1),100% (1/1),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/3.jpg,1,1,,
304QEQWK0S3Q1JQMP0NS3K1XI6MO08,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3YOH7BII0DQPQD4GK7OQ5G6323BKV0,A3GKMXW6KJO9NL,87,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/3.jpg,1,4,,
304QEQWK0S3Q1JQMP0NS3K1XI6MO08,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3LO69W1SU7WHSMW3GC15KFG84OSLGF,AGYT38VVSA48K,96,100% (6/6),100% (6/6),100% (6/6),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/3.jpg,1,1,,
3ZVPAMTJXQMQ90TNVUTZI7TI0AVGRC,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,39L1G8WVWUA383GBSNC2H6IL2DJ13I,A2581E5RJOJI,150,100% (3/3),100% (3/3),100% (3/3),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/4.jpg,1,1,,
3ZVPAMTJXQMQ90TNVUTZI7TI0AVGRC,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3QRYMNZ7F20BLRLUCPGRWQZMZD0TNY,A3ERP4TQJOBTH6,162,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/4.jpg,1,1,,
3ZVPAMTJXQMQ90TNVUTZI7TI0AVGRC,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,37Z929RLGDR814DZKLXDVK9SMC8TSA,ATNY69UI91LMQ,42,100% (1/1),100% (1/1),100% (1/1),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/4.jpg,1,1,,
3FULMHZ7PXGJ04NBVLVHNJ254INM47,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3G2UL9A02HXGG8IV05R9PJLIFQK67P,A28TA25NJGLL3Y,124,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/5.jpg,1,1,,
3FULMHZ7PXGJ04NBVLVHNJ254INM47,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3I3WADAZ9UNRIAAGC8Y68ZTD9KJO5H,A3SA9LY6RXKFOI,80,100% (7/7),100% (7/7),100% (7/7),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/5.jpg,1,1,,
3FULMHZ7PXGJ04NBVLVHNJ254INM47,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3M81GAB8A42WS245SVHN0QO5YHNBQD,AH0NG7PISCRNQ,28,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/5.jpg,1,1,,
3BAKUKE4AKVT5L3KDB8WBKPCYLCR1N,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3Z7ISHFUH4EM4W7PCFGQ0HA8VEN8Z5,A3AHEYM7TME2TV,76,100% (7/7),100% (7/7),100% (7/7),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/6.jpg,1,1,,
3BAKUKE4AKVT5L3KDB8WBKPCYLCR1N,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3YWRV122CWI5IXDF6SHIJPVTTW88UG,A9OXIUVTRY3EM,44,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/6.jpg,1,1,,
3BAKUKE4AKVT5L3KDB8WBKPCYLCR1N,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3IOEN3P9SB225M3TBPA0O9U5C4K61S,AL2SD472TW4LI,57,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/6.jpg,1,1,,
37M4O367WM11WNRB9QERSB8J4EIM5C,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,31QTRG6Q2XW75YW12AGI8WWWEUJPYF,A1CK4WWKFMOTYN,18,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/7.jpg,1,1,,
37M4O367WM11WNRB9QERSB8J4EIM5C,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,34Q075JO11W7RBHE90UJF8KEZ1Z10N,A2QAIB4ZX26Q3E,40,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/7.jpg,1,1,,
37M4O367WM11WNRB9QERSB8J4EIM5C,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3X73LLYYQ5XLGIUZCVZ2I7WYOJ5NHI,A40UXIF3STW15,53,100% (1/1),100% (1/1),100% (1/1),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/7.jpg,1,2,,
3L21G7IH5AF22MF6R60QJGI918S1Y0,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3PW9OPU9PU3ENLKSONYXYWDTWZJ127,A2581E5RJOJI,143,100% (3/3),100% (3/3),100% (3/3),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/8.jpg,1,1,,
3L21G7IH5AF22MF6R60QJGI918S1Y0,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3MHW492WW4WKG14J5J16KTY7R86MV7,A3GEH2H8KT3WWN,38,100% (1/1),100% (1/1),100% (1/1),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/8.jpg,1,1,,
3L21G7IH5AF22MF6R60QJGI918S1Y0,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3BV8HQ2ZZ0KYZAGT783TZAN8GYQ6AG,AWGGLWWAXQGN0,104,100% (4/4),100% (4/4),100% (4/4),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/8.jpg,1,1,,
3Z56AA6EL7JXFRRPE9OWKHMJ09TM6S,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,30JNVC0ORD36JF7RSNRJM1R3TUSQH8,A2G23RE33ZMMAR,67,100% (3/3),100% (3/3),100% (3/3),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/0.jpg,1,2,,
3Z56AA6EL7JXFRRPE9OWKHMJ09TM6S,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3P529IW9K24BEM085SVN2UGW39SLFG,A36TSXV3SXLWOQ,85,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/0.jpg,1,2,,
3Z56AA6EL7JXFRRPE9OWKHMJ09TM6S,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3PXX5PX6L1H45MXO3ZK1AQ90UZ2BA7,AGYT38VVSA48K,32,100% (6/6),100% (6/6),100% (6/6),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/0.jpg,1,1,,
33N1S8XHIP427CPBNS29XNRB72W1ZR,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,34BBWHLWHEUBZ7EXAE8AE2A4H8OIWX,A1JUR7QCV4GS1,49,100% (8/8),100% (8/8),100% (8/8),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/1.jpg,1,1,,
33N1S8XHIP427CPBNS29XNRB72W1ZR,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3R3YRB5GRJMJ1L6U3Q1WFG1OJK9AUN,A3GKMXW6KJO9NL,63,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/1.jpg,1,1,,
33N1S8XHIP427CPBNS29XNRB72W1ZR,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3AMW0RGHOHLDTZSNV877RGYPAAFNPN,A40UXIF3STW15,35,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/1.jpg,1,1,,
3ZQA3IO32EAQ88B4LJRSHPK7NYSO1B,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3NC5L260MS5JK735IKBFUBKQYEXOF0,A27K2NABSOGYP3,86,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/2.jpg,1,1,,
3ZQA3IO32EAQ88B4LJRSHPK7NYSO1B,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,39GHHAVOMJAVLGFJIQNRVB6DAUEJ4O,A2AMYX1J96G2JG,95,100% (6/6),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/2.jpg,1,1,,
3ZQA3IO32EAQ88B4LJRSHPK7NYSO1B,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3T3IWE1XGA6WOOYMSH880KUR4ONTQL,A3MZUG72V5PSN6,39,100% (12/12),100% (12/12),100% (12/12),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/2.jpg,1,1,,
3X2LT8FDIZ1GOH4RBQRHDTK146XW8F,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3GS6S824SUG3D8PO7UL2JA6L37INWI,A160BYMX7X0EPG,96,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/3.jpg,1,2,,
3X2LT8FDIZ1GOH4RBQRHDTK146XW8F,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3NC5L260MS5JK735IKBFUBKQYEXFOR,A2I2VRN2PLOU7T,33,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/3.jpg,1,1,,
3X2LT8FDIZ1GOH4RBQRHDTK146XW8F,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3U8YCDAGXTZV8F1VUFKYG9SM7DQQ06,A3QDDYBRNDFRXX,54,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/3.jpg,1,1,,
3I7SHAD36PFGJR5UXJTOQVMFVKDM7R,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3QHK8ZVMIQ1L15OS0Q9RJ4PBOB0BLO,A1CK4WWKFMOTYN,20,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/4.jpg,1,2,,
